10311	peter crouch	19810130	2.01	103	defender	macclesfield  england	
12246	david jarolim	19790517	1.74	68	midfielder	?�slav  czechoslovakia	
12382	julio cruz	19741010	1.91	74	defender	santiago del estero  argentina	
12304	djimi traore	19800301	1.91	77	defender	saint-ouen  seine-saint-denis  france	
925	donovan ricketts	19770607	1.96	77	goalkeeper	montego bay  jamaica	
7351	david pizarro	19790911	1.70	70	midfielder	valparaíso  chile	
5790	vincenzo montella	19740618	1.72	94	forwarder	castello di cisterna  italy	
11764	ciro ferrara	19670211	1.80	100	defender	naples  italy	
12345	halil altintop	19821208	1.85	66	midfielder	gelsenkirchen  west germany	
8076	jaap stam	19720717	1.91	61	defender	kampen (overijssel)|kampen  netherlands	
10308	ludovic giuly	19760710	1.64	72	midfielder	lyon  france	
6506	darren potter	19841221	1.83	76	midfielder	liverpool  england	
11759	craig fagan	19821211	1.80	95	midfielder	birmingham  england	
11411	jlloyd samuel	19810329	1.80	76	defender	san fernando  trinidad and tobago|san fernando  trinidad and tobago	
10317	arjen robben	19840123	1.80	103	forwarder	bedum  netherlands	
12335	dario simic	19751112	1.80	74	defender	zagreb  sfr yugoslavia	
12244	jeremie aliadiere	19830329	1.85	83	midfielder	rambouillet  france	
1193	robbie savage	19741018	1.85	90	midfielder	wrexham  wales	
750	christian vander	19801024	1.95	102	goalkeeper	willich  west germany	
12286	bafetimbi gomis	19850806	1.84	82	forwarder	la seyne-sur-mer  france	
12262	lubos kalouda	19870520	1.76	99	midfielder	brno  czechoslovakia	
12354	zvjezdan misimovic	19820605	1.80	64	midfielder	munich  west germany	
3311	stephen warnock	19811212	1.78	92	defender	ormskirk  england	
12209	maxwell	19810827	1.96	103	defender	cachoeiro de itapemirim  brazil	
11086	claudio reyna	19730720	1.75	85	midfielder	livingston  new jersey  united states	
10524	fernando morientes	19760405	1.86	79	forwarder	cáceres  spain	
11933	danny webber	19811228	1.75	96	forwarder	manchester  england	
11999	roy keane	19710810	1.78	59	midfielder	cork (city)|cork  republic of ireland|ireland	
12379	michael bradley	19870731	1.65	66	midfielder	princeton  new jersey  united states	
7102	tony warner	19740511	1.93	98	goalkeeper	liverpool  england	
11984	martin taylor	19661209	1.74	60	goalkeeper	tamworth  staffordshire|tamworth  england	
6236	fernando couto	19690802	1.84	76	defender	espinho  portugal	
2118	mikael forssell	19810315	1.84	79	forwarder	steinfurt  west germany	
8367	sean davis	19790920	1.78	61	midfielder	clapham  england	
12173	theofanis gekas	19800523	1.79	77	forwarder	larissa  greece	
7107	edgar davids	19730313	1.68	59	midfielder	paramaribo  suriname	
12297	cesc fabregas	19870504	1.79	60	midfielder	arenys de mar  spain	
9642	paul hartley	19761019	1.73	65	midfielder	hamilton  south lanarkshire|hamilton  scotland	
11979	keith andrews	19800913	1.76	96	midfielder	dublin  republic of ireland|ireland	
9070	eric addo	19781112	1.82	70	defender	accra  ghana	
12236	mark schwarzer	19721006	1.96	95	goalkeeper	sydney australia	
6422	daniel agger	19841212	1.91	70	defender	hvidovre  denmark	
1324	leroy lita	19841228	1.76	84	forwarder	kinshasa  zaire	
6792	juliano belletti	19760620	1.79	89	defender	cascavel  brazil	
10275	el hadji diouf	19880820	1.81	90	midfielder	dakar  senegal	
9989	steve finnan	19760424	1.83	94	defender	limerick  republic of ireland|ireland	
10271	xabi alonso	19811125	2.03	75	midfielder	tolosa  spain	
12347	dejan stankovic	19780911	1.81	96	midfielder	belgrade  socialist federal republic of yugoslavia|sfr yugoslavia	
5865	vincent candela	19731024	1.80	67	defender	bédarieux  france	
11198	carles puyol	19780413	1.78	61	defender	la pobla de segur  spain	
12285	andre bikey	19850108	1.82	87	defender	douala  cameroon	
2405	henrik pedersen	19750610	1.86	93	defender	kjellerup  denmark	
9963	darren bent	19840206	1.80	77	forwarder	tooting  london  england	
1188	christian poulsen	19800228	1.82	59	midfielder	asnæs  denmark	
5146	tim howard	19790306	1.91	74	goalkeeper	north brunswick  new jersey  united states	
10351	lorenzo de silvestri	19880523	1.86	74	defender	rome  italy	
508	lothar matth?us	19610321	1.55	97	goalkeeper	erlangen  west germany	
6553	aaron mokoena	19801125	1.85	59	midfielder	boipatong  south africa	
8595	jerome thomas	19830323	1.79	80	midfielder	wembley  england	
9409	robin nelisse	19780125	1.86	93	forwarder	rotterdam  netherlands	
12212	wellington luis de sousa	19880211	1.97	100	forwarder	brazil	
784	nolberto solano	19741212	1.75	94	midfielder	callao  peru	
1477	joris mathijsen	19800405	1.83	80	defender	goirle  netherlands	
924	craig gardner	19861125	1.78	84	midfielder	solihull  england	
9068	daniel braaten	19820525	1.84	80	midfielder	oslo  norway	
12258	stilian petrov	19790705	1.80	88	midfielder	montana  bulgaria|montana  bulgaria	
8762	stuart taylor	19801128	1.71	94	goalkeeper	romford  england	
6380	marcos senna	19760717	1.77	88	midfielder	são paulo  brazil	
11752	gary speed	19690908	1.80	64	midfielder	mancot  wales	
12192	santiago ezquerro	19761214	1.81	93	forwarder	calahorra  spain	
5762	giannis goumas	19750524	1.84	99	midfielder	larissa  greece	
2306	craig bellamy	19790713	1.75	74	forwarder	cardiff  wales	
12168	sun jihai	19770930	1.83	93	forwarder	dalian  liaoning  people's republic of china|china	
12240	kim kallstrom	19820824	1.83	92	midfielder	sandviken  sweden	
8647	aaron hughes	19791108	1.83	87	defender	cookstown  county tyrone  northern ireland	
11218	gilberto silva	19761007	1.85	64	defender	lagoa da prata  brazil	
8006	pedro mendes	19790226	1.73	77	midfielder	guimarães  portugal	
12289	juan sebastian veron	19750309	1.86	70	midfielder	la plata argentina	
6470	jason koumas	19790925	1.78	63	midfielder	wrexham  wales	
12247	el-hadji diouf	19810115	1.81	77	forwarder	dakar  senegal	
8848	sol campbell	19740918	1.88	183	defender	plaistow  newham|plaistow  england	
12396	carlos villanueva	19860205	1.73	84	midfielder	vi�a del mar  chile	
8930	philippe christanval	19780831	1.89	94	defender	paris  france	
6245	max tonetto	19741118	1.80	97	defender	trieste  italy	
9414	emanuel villa	19820224	1.80	94	forwarder	casilda  santa fe province|santa fe  argentina	
12210	welington dantas de jesus	19820609	1.9	59	midfielder	itabuna  brazil	
7811	kevin davies	19770326	1.83	99	forwarder	sheffield  england	
2787	kieron dyer	19781229	1.73	88	midfielder	ipswich  england	
12195	kakhaber kaladze	19780227	1.86	91	goalkeeper	samtredia  georgia (country)|georgia	
7168	maurizio domizzi	19800628	1.87	85	defender	rome  italy	
8557	michael essien	19821203	1.77	97	midfielder	accra  ghana	
11496	lee barnard	19840718	1.78	79	forwarder	romford  england	
306	sylvain wiltord	19740510	1.74	103	forwarder	neuilly-sur-marne  france	
8766	mohamed zidan	19811211	1.72	95	forwarder	port said  egypt	
12220	patrice evra	19810515	1.75	65	forwarder	dakar senegal	
69	angelo di livio	19660726	1.75	91	midfielder	rome  italy	
2098	mikel arteta	19820326	1.76	74	midfielder	san sebastián  spain	
7928	ian bennett	19841217	1.91	83	defender	nottingham  england	
7225	nicola legrottaglie	19761020	1.19	73	defender	gioia del colle  italy	
8450	mike hanke	19831105	1.85	99	forwarder	hamm  west germany	
9587	christian wilhelmsson	19791208	1.77	90	midfielder	malmö  sweden	
7497	liam miller	19810213	1.73	103	midfielder	cork (city)|cork  republic of ireland|ireland	
7887	arda turan	19870130	1.85	96	goalkeeper	fatih  İstanbul  turkey	
12251	ivan cordoba	19760811	1.73	97	defender	rionegro  colombia	
5341	manuel pasqual	19820313	1.78	90	defender	san donà di piave  italy	
7333	bastian schweinsteiger	19840801	1.83	79	midfielder	kolbermoor  west germany	
7742	sebastian kehl	19800213	1.88	80	midfielder	fulda  west germany	
11663	micah richards	19880624	1.80	87	defender	birmingham  england	
1414	craig lindfield	19880907	1.83	80	defender	greasby  england	
12305	giovane elber	19720723	1.82	99	forwarder	londrina  brazil	
8091	renan	19850124	1.84	85	goalkeeper	viamão  brazil	
8371	teddy sheringham	19660402	1.85	61	forwarder	highams park  london  england	
6603	francesco toldo	19711202	1.96	95	goalkeeper	padua  italy	
1668	antonio nocerino	19850409	1.75	90	midfielder	naples  italy	
9001	maarten stekelenburg	19820922	1.97	98	defender	haarlem  netherlands	
12270	anderson silva de franca	19820828	1.85	99	midfielder	s�o paulo  brazil	
5200	yuri zhirkov	19830820	1.80	71	midfielder	tambov  russian soviet federative socialist republic|rsfsr  soviet union	
11368	cosmin contra	19751215	1.80	82	defender	timişoara  romania	
12409	ivan guerrero	19771130	1.79	95	midfielder	comayagua  honduras	
5712	danny guthrie	19870418	1.75	183	midfielder	shrewsbury  england	
1647	javier mascherano	19840608	1.74	99	midfielder	san lorenzo  santa fe|san lorenzo  argentina	
7526	ante rukavina	19860618	1.87	69	forwarder	Šibenik  sfr yugoslavia	
12328	milan baros	19811028	1.84	78	forwarder	vala�sk?mezi???? czechoslovakia	
10787	james tomkins	19890329	0.76	72	defender	basildon  essex  england	
12271	zeljko kalac	19721216	2.02	60	goalkeeper	sydney  australia	
12172	ben sahar	19890810	1.80	94	forwarder defender	holon  israel	
11238	steven pienaar	19820317	1.70	59	midfielder	johannesburg  transvaal province  south africa	
3703	paolo cannavaro	19810626	1.84	92	defender	naples  italy	
9515	joey barton	19820902	1.80	85	midfielder	huyton  merseyside  england	
9048	vito mannone	19880302	1.89	100	goalkeeper	desio  italy	
12200	lauren	19770119	1.88	103	defender	kribi cameroon	
12299	emile mpenza	19780704	1.77	65	forwarder	zellik  belgium	
4348	steed malbranque	19800106	1.68	65	midfielder	mouscron  belgium	
2614	oliver kahn	19690615	1.88	73	goalkeeper	karlsruhe  west germany	
5270	didier deschamps	19681015	1.74	91	midfielder	bayonne  france	
8102	christoph metzelder	19801105	1.92	84	defender	haltern  west germany	
5031	wayne routledge	19850107	1.71	64	midfielder	sidcup  england	
12253	edwin van der sar	19701029	1.99	88	goalkeeper	voorhout  netherlands	
12198	serginho	19820624	1.79	183	midfielder fedender	amsterdam netherlands	
6136	jimmy bullard	19781023	1.78	73	midfielder	east ham  london  england	
5274	antti niemi	19720531	1.85	63	goalkeeper	oulu  finland	
1752	dion dublin	19690422	1.88	76	defender	leicester  england	
10435	giles barnes	19880805	1.85	78	midfielder	barking  london  england	
12277	kolo toure	19810319	1.83	92	defender	bouak? ivory coast	
12356	ebi smolarek	19810109	1.78	97	forwarder	??�d?  poland	
1665	olivier dacourt	19740925	1.75	73	midfielder	montreuil  seine-saint-denis|montreuil-sous-bois  france	
5268	john oster	19781208	1.75	96	midfielder	boston  lincolnshire|boston  england	
11976	simon davies	19791023	1.78	77	midfielder	haverfordwest  wales	
12314	jose antonio reyes	19830901	1.76	89	midfielder	utrera  spain	
7810	dan gosling	19900201	1.80	70	midfielder	brixham  england	
9967	alessandro gamberini	19810827	1.85	61	defender	bologna  italy	
3292	andreas ottl	19850301	1.86	62	midfielder	munich  west germany	
12234	olof mellberg	19770903	1.84	82	defender	gullsp�ng sweden	
1471	marat izmailov	19820921	1.70	91	midfielder	moscow  soviet union	
10537	macauley chrisantus	19900820	1.83	94	forwarder	abuja  nigeria	
2426	marek jankulovski	19770509	1.84	66	defender	ostrava  czechoslovakia	
9277	rami shaaban	19750630	1.93	83	goalkeeper	fisksätra  sweden	
12047	matteo brighi	19810214	1.78	72	midfielder	rimini  italy	
12360	niko kovac	19711015	1.76	71	midfielder	west berlin  west germany	
4951	ciprian marica	19851002	1.85	87	forwarder	bucharest  romania	
12333	daniel majstorovic	19770405	1.90	67	defender	stockholm  sweden	
10347	roman kienast	19840329	1.90	92	forwarder	salzburg  austria	
12364	zlatan ibrahimovic	19811003	1.95	95	forwarder	malm? sweden	
12180	cicinho	19800624	1.72	78	defender	são paulo (state)|pradópolis  brazil	
3369	simone inzaghi	19760405	1.85	80	forwarder	piacenza  italy	
7319	marco marchionni	19800722	1.75	66	midfielder	monterotondo  italy	
10675	jari litmanen	19710220	1.82	98	midfielder	lahti  finland	
4704	georgios samaras	19850221	1.92	59	midfielder	heraklion  greece	
12366	heidar helguson	19770822	1.78	90	forwarder	dalv�k  iceland	
5360	claude davis	19790306	1.91	183	defender	kingston  jamaica|kingston  jamaica	
4196	sebastian larsson	19850606	1.78	65	midfielder	eskilstuna  sweden	
3919	nicky weaver	19790302	1.91	71	goalkeeper	sheffield  england	
5459	shaleum logan	19880129	1.73	72	defender	wythenshawe  england	
1340	rolando bianchi	19830215	1.88	92	forwarder	lovere  italy	
1057	emile heskey	19780111	1.88	84	forwarder	leicester  england	
4755	jan vennegoor of hesselink	19781107	1.91	66	forwarder	oldenzaal  netherlands	
3250	jason euell	19770206	1.80	75	forwarder	lambeth  london  england	
12385	dida	19731007	1.82	67	goalkeeper	irar? bahia  brazil	
12393	anders svensson	19760717	1.77	93	midfielder	gothenburg  sweden	
4185	bakari sagna	19830214	1.76	91	defender	sens france	
5476	rui costa	19720329	1.80	59	midfielder	amadora  portugal	
8559	johann vogel	19770308	1.77	94	midfielder	geneva  switzerland	
12359	pavel nedved	19720830	1.77	95	midfielder	cheb  czechoslovakia	
10842	oliver bierhoff	19680501	1.91	97	forwarder	karlsruhe  west germany	
4929	darren huckerby	19760423	1.78	99	midfielder	nottingham  england	
4092	igor tudor	19780416	1.93	64	defender	split  croatia|split  socialist federal republic of yugoslavia|sfr yugoslavia	
4227	sander westerveld	19741023	1.91	64	goalkeeper	enschede  netherlands	
8788	landon donovan	19820304	1.73	91	midfielder	ontario  california  united states	
11314	nicky shorey	19810219	1.75	78	defender	romford  england	
6665	patrick vieira	19760623	1.92	82	midfielder	dakar  senegal	
6078	andreas isaksson	19811003	1.99	100	goalkeeper	smygehamn  sweden	
1880	jermaine pennant	19830115	1.75	68	midfielder	the meadows  nottingham|the meadows  nottingham  england	
12282	ivan helguera	19750328	1.85	83	defender	santander  cantabria|santander  spain	
3634	marcelo salas	19741224	1.73	67	forwarder	temuco  chile	
6717	lee cook	19820803	1.75	84	midfielder	hammersmith  england	
4077	joan capdevila	19780203	1.82	60	defender	tàrrega  spain	
12241	marcus allback	19730705	1.80	59	forwarder	gothenburg  sweden	
3923	jose bosingwa	19820824	1.83	90	forwarder	mbandaka, zaire	
1818	patrick owomoyela	19791105	1.87	77	defender	hamburg  west germany	
2565	iain hume	19831030	1.70	74	forwarder	edinburgh  scotland	
10411	ricardo rocha	19781003	1.82	57	defender	santo tirso municipality|santo tirso  portugal	
2058	arne friedrich	19790529	1.85	69	defender	bad oeynhausen  west germany	
2809	manuel almunia	19770519	1.93	86	goalkeeper	pamplona  spain	
6977	geoff horsfield	19731101	1.83	77	forwarder	barnsley  england	
3111	filippo inzaghi	19730809	1.94	74	forwarder	piacenza  italy	
9536	clemens fritz	19801207	1.83	63	defender	erfurt  east germany	
2505	ben foster	19830403	1.93	80	goalkeeper	leamington spa  warwickshire  england	
12324	niko kranjcar	19840813	1.85	80	midfielder	zagreb  socialist federal republic of yugoslavia|sfr yugoslavia	
8172	mariusz lewandowski	19790518	1.84	94	midfielder	legnica  poland	
12418	branislav ivanovic	19880305	1.88	96	midfielder	reykjav�k  iceland	
